ticker,cik,company_name,filing_type,filing_date,accession_number,primary_document,filing_url,is_high_signal
POCI,0000867840,Precision Optics Corporation Inc. Common stock,3,2025-03-10,0001683168-25-001473,xslF345X02/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825001473/xslF345X02/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,8-K,2025-03-04,0001683168-25-001328,poci_8k.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825001328/poci_8k.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-02-25,0001683168-25-001220,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825001220/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,SCHEDULE 13D/A,2025-02-24,0001140361-25-005640,xslSCHEDULE_13D_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/867840/000114036125005640/xslSCHEDULE_13D_X01/primary_doc.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,424B5,2025-02-20,0001683168-25-001144,poci_424b5-022025.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825001144/poci_424b5-022025.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,8-K,2025-02-20,0001683168-25-001132,poci_8k.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825001132/poci_8k.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,10-Q,2025-02-13,0001683168-25-000995,poci_i10q-123124.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825000995/poci_i10q-123124.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-02-11,0001683168-25-000921,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825000921/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,144,2024-12-02,0002002698-24-000514,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/867840/000200269824000514/xsl144X01/primary_doc.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2024-11-22,0001683168-24-008380,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316824008380/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2024-11-20,0001683168-24-008307,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316824008307/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2024-11-20,0001683168-24-008306,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316824008306/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2024-11-20,0001683168-24-008305,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316824008305/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2024-11-20,0001683168-24-008304,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316824008304/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,10-Q,2024-11-14,0001683168-24-008113,poci_i10q-093024.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316824008113/poci_i10q-093024.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,SC 13G/A,2024-11-13,0000919574-24-006461,d11527197_13g-a.htm,https://www.sec.gov/Archives/edgar/data/867840/000091957424006461/d11527197_13g-a.htm,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,10-K/A,2024-10-28,0001683168-24-007417,poci_10ka1-063024.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316824007417/poci_10ka1-063024.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2024-10-28,0001683168-24-007414,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316824007414/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,8-K,2024-10-01,0001683168-24-006792,poci_8k.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316824006792/poci_8k.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,10-K,2024-09-30,0001683168-24-006760,poci_i10k-063024.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316824006760/poci_i10k-063024.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2024-08-16,0001683168-24-005839,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316824005839/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2024-08-16,0001683168-24-005838,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316824005838/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2024-08-16,0001683168-24-005837,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316824005837/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,424B5,2024-08-15,0001683168-24-005735,poci_424b5.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316824005735/poci_424b5.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,8-K,2024-08-14,0001683168-24-005603,poci_8k.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316824005603/poci_8k.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,8-K,2024-07-03,0001683168-24-004658,poci_8k.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316824004658/poci_8k.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,EFFECT,2024-06-14,9999999995-24-001859,xslEFFECTX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/867840/999999999524001859/xslEFFECTX01/primary_doc.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,CORRESP,2024-06-12,0001683168-24-004148,filename1.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316824004148/filename1.htm,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,S-3/A,2024-06-11,0001683168-24-004122,poci_s3a1.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316824004122/poci_s3a1.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,UPLOAD,2024-06-11,0000000000-24-006681,filename1.pdf,https://www.sec.gov/Archives/edgar/data/867840/000000000024006681/filename1.pdf,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-05-18,0001193125-26-228354,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526228354/xslF345X06/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-05-18,0001193125-26-228349,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526228349/xslF345X06/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-05-18,0001193125-26-228340,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526228340/xslF345X06/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-05-18,0001193125-26-228337,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526228337/xslF345X06/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-05-18,0001193125-26-228326,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526228326/xslF345X06/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,10-Q,2026-05-04,0001320854-26-000010,rail-20260331.htm,https://www.sec.gov/Archives/edgar/data/1320854/000132085426000010/rail-20260331.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,8-K,2026-05-04,0001320854-26-000009,rail-20260504.htm,https://www.sec.gov/Archives/edgar/data/1320854/000132085426000009/rail-20260504.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,8-K,2026-04-15,0001320854-26-000002,rail-20260410.htm,https://www.sec.gov/Archives/edgar/data/1320854/000132085426000002/rail-20260410.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-04-13,0001193125-26-152504,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526152504/xslF345X06/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-04-13,0001193125-26-152205,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526152205/xslF345X06/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,DEF 14A,2026-03-19,0001213900-26-031465,ea0282017-01.htm,https://www.sec.gov/Archives/edgar/data/1320854/000121390026031465/ea0282017-01.htm,False
RAIL,0001320854,FreightCar America Inc. Common Stock,10-K,2026-03-09,0001193125-26-098668,rail-20251231.htm,https://www.sec.gov/Archives/edgar/data/1320854/000119312526098668/rail-20251231.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,8-K,2026-03-09,0001193125-26-098650,rail-20260309.htm,https://www.sec.gov/Archives/edgar/data/1320854/000119312526098650/rail-20260309.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,8-K,2026-03-04,0001193125-26-091522,rail-20260304.htm,https://www.sec.gov/Archives/edgar/data/1320854/000119312526091522/rail-20260304.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,SCHEDULE 13G/A,2026-02-13,0000921895-26-000367,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1320854/000092189526000367/xslSCHEDULE_13G_X01/primary_doc.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-01-15,0001193125-26-014198,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526014198/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-01-15,0001193125-26-014196,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526014196/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-01-15,0001193125-26-014193,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526014193/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-01-15,0001193125-26-014186,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526014186/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-01-12,0001193125-26-010742,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526010742/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-01-12,0001193125-26-010741,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526010741/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2026-01-12,0001193125-26-010739,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000119312526010739/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,SCHEDULE 13G/A,2025-11-13,0000921895-25-003020,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1320854/000092189525003020/xslSCHEDULE_13G_X01/primary_doc.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,10-Q,2025-11-10,0001193125-25-273281,rail-20250930.htm,https://www.sec.gov/Archives/edgar/data/1320854/000119312525273281/rail-20250930.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,8-K,2025-11-10,0001193125-25-273271,rail-20251110.htm,https://www.sec.gov/Archives/edgar/data/1320854/000119312525273271/rail-20251110.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,8-K,2025-09-16,0001213900-25-088168,ea0257444-8k_freight.htm,https://www.sec.gov/Archives/edgar/data/1320854/000121390025088168/ea0257444-8k_freight.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,8-A12B,2025-09-08,0001213900-25-085651,ea0256296-8a12b_freight.htm,https://www.sec.gov/Archives/edgar/data/1320854/000121390025085651/ea0256296-8a12b_freight.htm,False
RAIL,0001320854,FreightCar America Inc. Common Stock,8-K,2025-09-08,0001213900-25-085543,ea0256294-8k_freight.htm,https://www.sec.gov/Archives/edgar/data/1320854/000121390025085543/ea0256294-8k_freight.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,SCHEDULE 13G/A,2025-08-13,0000921895-25-002206,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1320854/000092189525002206/xslSCHEDULE_13G_X01/primary_doc.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,10-Q,2025-08-04,0000950170-25-102028,rail-20250630.htm,https://www.sec.gov/Archives/edgar/data/1320854/000095017025102028/rail-20250630.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,8-K,2025-08-04,0000950170-25-102020,rail-20250804.htm,https://www.sec.gov/Archives/edgar/data/1320854/000095017025102020/rail-20250804.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,EFFECT,2025-07-01,9999999995-25-002123,xslEFFECTX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1320854/999999999525002123/xslEFFECTX01/primary_doc.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2025-06-26,0000950170-25-090407,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000095017025090407/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,CORRESP,2025-06-23,0001320854-25-000003,filename1.txt,https://www.sec.gov/Archives/edgar/data/1320854/000132085425000003/filename1.txt,False
RAIL,0001320854,FreightCar America Inc. Common Stock,CORRESP,2025-06-13,0001213900-25-054300,filename1.htm,https://www.sec.gov/Archives/edgar/data/1320854/000121390025054300/filename1.htm,False
RAIL,0001320854,FreightCar America Inc. Common Stock,S-3/A,2025-06-13,0001213900-25-054299,ea0245465-s3a1_freight.htm,https://www.sec.gov/Archives/edgar/data/1320854/000121390025054299/ea0245465-s3a1_freight.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2025-06-13,0000950170-25-086177,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000095017025086177/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2025-06-06,0000950170-25-083111,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000095017025083111/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,SD,2025-05-27,0000950170-25-077714,conflict_minerals_2024_n.htm,https://www.sec.gov/Archives/edgar/data/1320854/000095017025077714/conflict_minerals_2024_n.htm,False
RAIL,0001320854,FreightCar America Inc. Common Stock,8-K,2025-05-19,0000950170-25-074538,rail-20250514.htm,https://www.sec.gov/Archives/edgar/data/1320854/000095017025074538/rail-20250514.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2025-05-15,0000950170-25-073063,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000095017025073063/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2025-05-15,0000950170-25-073045,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000095017025073045/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2025-05-15,0000950170-25-073042,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000095017025073042/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2025-05-15,0000950170-25-073040,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000095017025073040/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2025-05-15,0000950170-25-073037,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000095017025073037/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2025-05-15,0000950170-25-073034,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000095017025073034/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2025-05-15,0000950170-25-073031,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000095017025073031/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2025-05-15,0000950170-25-072764,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000095017025072764/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,SCHEDULE 13G/A,2025-05-14,0000921895-25-001479,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1320854/000092189525001479/xslSCHEDULE_13G_X01/primary_doc.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2025-05-14,0000950170-25-071146,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000095017025071146/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,10-Q,2025-05-05,0000950170-25-063571,rail-20250331.htm,https://www.sec.gov/Archives/edgar/data/1320854/000095017025063571/rail-20250331.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,8-K,2025-05-05,0000950170-25-063562,rail-20250505.htm,https://www.sec.gov/Archives/edgar/data/1320854/000095017025063562/rail-20250505.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,DEFA14A,2025-04-03,0001104659-25-031751,tm252526d3_defa14a.htm,https://www.sec.gov/Archives/edgar/data/1320854/000110465925031751/tm252526d3_defa14a.htm,False
RAIL,0001320854,FreightCar America Inc. Common Stock,DEF 14A,2025-04-03,0001104659-25-031747,tm252526d1_def14a.htm,https://www.sec.gov/Archives/edgar/data/1320854/000110465925031747/tm252526d1_def14a.htm,False
RAIL,0001320854,FreightCar America Inc. Common Stock,8-K,2025-03-25,0000950170-25-044397,rail-20250320.htm,https://www.sec.gov/Archives/edgar/data/1320854/000095017025044397/rail-20250320.htm,True
RAIL,0001320854,FreightCar America Inc. Common Stock,4,2025-03-24,0000950170-25-044004,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1320854/000095017025044004/xslF345X05/ownership.xml,False
RAIL,0001320854,FreightCar America Inc. Common Stock,UPLOAD,2025-03-14,0000000000-25-002809,filename1.pdf,https://www.sec.gov/Archives/edgar/data/1320854/000000000025002809/filename1.pdf,False
